,AIRLINE_NAME,FLIGHT_CODE,DATE_OF_JOURNEY,SOURCE,DESTINATION,DEPARTURE_TIME,ARRIVAL_TIME,DURATION,TOTAL_STOP,PRICE
2106,Air India,AI-640/809/861,29/11/2021,Bangalore,Ahmedabad,06:45,18:10,11:25,2 Stop(s),24604
2107,Air India,AI-516/543/531,29/11/2021,Bangalore,Ahmedabad,07:35,20:40,13:05,2 Stop(s),24919
2108,Air India,AI-516/543/861,29/11/2021,Bangalore,Ahmedabad,07:35,18:10,10:35,2 Stop(s),29119
2109,IndiGo,6E-6032/7075,01/12/2021,Bangalore,Ahmedabad,07:00,12:35,5:35,1 Stop,4979
2110,Go First,G8-803,01/12/2021,Bangalore,Ahmedabad,18:50,20:55,2:05,Non Stop,6017
2111,Go First,G8-801,01/12/2021,Bangalore,Ahmedabad,06:30,08:40,2:10,Non Stop,6017
2112,Go First,G8-385/244,01/12/2021,Bangalore,Ahmedabad,05:45,10:45,5:00,1 Stop,6017
2113,Go First,G8-395/2504,01/12/2021,Bangalore,Ahmedabad,08:10,13:20,5:10,1 Stop,6017
2114,Go First,G8-808/107,01/12/2021,Bangalore,Ahmedabad,11:00,17:00,6:00,1 Stop,6017
2115,Go First,G8-285/914,01/12/2021,Bangalore,Ahmedabad,15:45,22:15,6:30,1 Stop,6017
2116,Go First,G8-385/2504,01/12/2021,Bangalore,Ahmedabad,05:45,13:20,7:35,1 Stop,6017
2117,Go First,G8-116/717,01/12/2021,Bangalore,Ahmedabad,07:40,17:05,9:25,1 Stop,6017
2118,Go First,G8-241/722,01/12/2021,Bangalore,Ahmedabad,16:45,02:45,10:00,1 Stop,6017
2119,Go First,G8-399/365,01/12/2021,Bangalore,Ahmedabad,22:00,08:50,10:50,1 Stop,6017
2120,Go First,G8-395/364,01/12/2021,Bangalore,Ahmedabad,08:10,20:25,12:15,1 Stop,6017
2121,Go First,G8-399/244,01/12/2021,Bangalore,Ahmedabad,22:00,10:45,12:45,1 Stop,6017
2122,Go First,G8-320/365,01/12/2021,Bangalore,Ahmedabad,20:00,08:50,12:50,1 Stop,6017
2123,IndiGo,6E-239,01/12/2021,Bangalore,Ahmedabad,18:35,20:45,2:10,Non Stop,6018
2124,IndiGo,6E-6423,01/12/2021,Bangalore,Ahmedabad,20:55,23:10,2:15,Non Stop,6018
2125,IndiGo,6E-586,01/12/2021,Bangalore,Ahmedabad,05:15,07:35,2:20,Non Stop,6018
2126,IndiGo,6E-133,01/12/2021,Bangalore,Ahmedabad,16:45,19:05,2:20,Non Stop,6018
2127,IndiGo,6E-6269/6005,01/12/2021,Bangalore,Ahmedabad,07:05,14:00,6:55,1 Stop,6018
2128,IndiGo,6E-232/819,01/12/2021,Bangalore,Ahmedabad,23:00,06:35,7:35,1 Stop,6018
2129,IndiGo,6E-682/6419,01/12/2021,Bangalore,Ahmedabad,00:40,08:55,8:15,1 Stop,6018
2130,SpiceJet,SG-3027/2978,01/12/2021,Bangalore,Ahmedabad,05:55,10:25,4:30,1 Stop,6438
2131,IndiGo,6E-6772,01/12/2021,Bangalore,Ahmedabad,10:00,12:15,2:15,Non Stop,7383
2132,IndiGo,6E-357/244,01/12/2021,Bangalore,Ahmedabad,22:55,06:45,7:50,1 Stop,7483
2133,IndiGo,6E-309/901,01/12/2021,Bangalore,Ahmedabad,19:50,01:00,5:10,1 Stop,8685
2134,IndiGo,6E-6491/6593,01/12/2021,Bangalore,Ahmedabad,13:05,18:05,5:00,1 Stop,8906
2135,IndiGo,6E-6067/216,01/12/2021,Bangalore,Ahmedabad,16:20,22:15,5:55,1 Stop,8906
2136,IndiGo,6E-537/6593,01/12/2021,Bangalore,Ahmedabad,10:15,18:05,7:50,1 Stop,8906
2137,IndiGo,6E-6178/995,01/12/2021,Bangalore,Ahmedabad,23:45,07:40,7:55,1 Stop,8906
2138,IndiGo,6E-886/6593,01/12/2021,Bangalore,Ahmedabad,09:20,18:05,8:45,1 Stop,8906
2139,IndiGo,6E-841/848,01/12/2021,Bangalore,Ahmedabad,14:50,20:20,5:30,1 Stop,8957
2140,IndiGo,6E-5203/5376,01/12/2021,Bangalore,Ahmedabad,19:35,01:20,5:45,1 Stop,8958
2141,IndiGo,6E-5365/6234,01/12/2021,Bangalore,Ahmedabad,07:00,14:55,7:55,1 Stop,8958
2142,IndiGo,6E-5303/6234,01/12/2021,Bangalore,Ahmedabad,06:00,14:55,8:55,1 Stop,8958
2143,IndiGo,6E-806/901,01/12/2021,Bangalore,Ahmedabad,17:10,01:00,7:50,1 Stop,9053
2144,IndiGo,6E-5344/213,01/12/2021,Bangalore,Ahmedabad,22:40,07:50,9:10,1 Stop,9168
2145,IndiGo,6E-5323/6234,01/12/2021,Bangalore,Ahmedabad,08:05,14:55,6:50,1 Stop,9221
2146,IndiGo,6E-5389/5376,01/12/2021,Bangalore,Ahmedabad,18:00,01:20,7:20,1 Stop,9221
2147,IndiGo,6E-276/7275,01/12/2021,Bangalore,Ahmedabad,15:20,22:55,7:35,1 Stop,9436
2148,Go First,G8-518/551,01/12/2021,Bangalore,Ahmedabad,22:50,10:00,11:10,1 Stop,9465
2149,IndiGo,6E-488/6234,01/12/2021,Bangalore,Ahmedabad,10:30,14:55,4:25,1 Stop,9536
2150,IndiGo,6E-488/5392,01/12/2021,Bangalore,Ahmedabad,10:30,18:35,8:05,1 Stop,9536
2151,IndiGo,6E-295/296,01/12/2021,Bangalore,Ahmedabad,16:50,21:25,4:35,1 Stop,9956
2152,IndiGo,6E-295/5376,01/12/2021,Bangalore,Ahmedabad,16:50,01:20,8:30,1 Stop,9956
2153,SpiceJet,SG-3027/4496,01/12/2021,Bangalore,Ahmedabad,05:55,23:00,17:05,1 Stop,10366
2154,IndiGo,6E-6445/6853,01/12/2021,Bangalore,Ahmedabad,05:50,14:50,9:00,1 Stop,10428
2155,IndiGo,6E-113/6853,01/12/2021,Bangalore,Ahmedabad,09:50,14:50,5:00,1 Stop,10533
2156,Air India,AI-610/637,01/12/2021,Bangalore,Ahmedabad,19:10,19:05,23:55,1 Stop,10663
2157,IndiGo,6E-5399/5392,01/12/2021,Bangalore,Ahmedabad,12:40,18:35,5:55,1 Stop,10691
2158,IndiGo,6E-5399/296,01/12/2021,Bangalore,Ahmedabad,12:40,21:25,8:45,1 Stop,10691
2159,IndiGo,6E-5399/5386,01/12/2021,Bangalore,Ahmedabad,12:40,20:25,7:45,1 Stop,10796
2160,IndiGo,6E-747/7174,01/12/2021,Bangalore,Ahmedabad,23:30,07:45,8:15,1 Stop,10901
2161,Air India,AI-501/531,01/12/2021,Bangalore,Ahmedabad,13:20,20:40,7:20,1 Stop,11703
2162,Air India,AI-505/531,01/12/2021,Bangalore,Ahmedabad,10:25,20:40,10:15,1 Stop,11703
2163,Air India,AI-804/531,01/12/2021,Bangalore,Ahmedabad,06:10,20:40,14:30,1 Stop,11703
2164,Go First,G8-118/719,01/12/2021,Bangalore,Ahmedabad,21:00,07:30,10:30,1 Stop,12080
2165,Go First,G8-116/713,01/12/2021,Bangalore,Ahmedabad,07:40,21:30,13:50,1 Stop,12080
2166,Vistara,UK-814/969,01/12/2021,Bangalore,Ahmedabad,21:10,19:40,22:30,1 Stop,13303
2167,Vistara,UK-818/969,01/12/2021,Bangalore,Ahmedabad,19:40,19:40,24:00,1 Stop,13303
2168,Vistara,UK-802/969,01/12/2021,Bangalore,Ahmedabad,18:50,19:40,24:50,1 Stop,13303
2169,Vistara,UK-820/969,01/12/2021,Bangalore,Ahmedabad,17:50,19:40,25:50,1 Stop,13303
2170,Air India,9I-9547/664/637,01/12/2021,Bangalore,Ahmedabad,19:00,19:05,24:05,2 Stop(s),13359
2171,Air India,9I-9547/684/637,01/12/2021,Bangalore,Ahmedabad,19:00,19:05,24:05,2 Stop(s),13359
2172,Air India,9I-9547/697/637,01/12/2021,Bangalore,Ahmedabad,19:00,19:05,24:05,2 Stop(s),13359
2173,Vistara,UK-816/969,01/12/2021,Bangalore,Ahmedabad,11:30,19:40,8:10,1 Stop,14157
2174,Vistara,UK-812/969,01/12/2021,Bangalore,Ahmedabad,09:45,19:40,9:55,1 Stop,14157
2175,Vistara,UK-808/969,01/12/2021,Bangalore,Ahmedabad,08:00,19:40,11:40,1 Stop,14157
2176,Vistara,UK-810/969,01/12/2021,Bangalore,Ahmedabad,07:00,19:40,12:40,1 Stop,14157
2177,SpiceJet,SG-531/3434,01/12/2021,Bangalore,Ahmedabad,09:45,10:05,24:20,1 Stop,15006
2178,Air India,AI-808/665/637,01/12/2021,Bangalore,Ahmedabad,21:00,19:05,22:05,2 Stop(s),15682
2179,Air India,AI-808/678/637,01/12/2021,Bangalore,Ahmedabad,21:00,19:05,22:05,2 Stop(s),15682
2180,Air India,AI-808/887/637,01/12/2021,Bangalore,Ahmedabad,21:00,19:05,22:05,2 Stop(s),15682
2181,Air India,AI-503/665/637,01/12/2021,Bangalore,Ahmedabad,17:50,19:05,25:15,2 Stop(s),15682
2182,Air India,AI-503/678/637,01/12/2021,Bangalore,Ahmedabad,17:50,19:05,25:15,2 Stop(s),15682
2183,Air India,AI-503/887/637,01/12/2021,Bangalore,Ahmedabad,17:50,19:05,25:15,2 Stop(s),15682
2184,Air India,AI-501/665/637,01/12/2021,Bangalore,Ahmedabad,13:20,19:05,29:45,2 Stop(s),15682
2185,Air India,AI-501/887/637,01/12/2021,Bangalore,Ahmedabad,13:20,19:05,29:45,2 Stop(s),15682
2186,Air India,AI-501/624/637,01/12/2021,Bangalore,Ahmedabad,13:20,19:05,29:45,2 Stop(s),15682
2187,Air India,AI-501/868/637,01/12/2021,Bangalore,Ahmedabad,13:20,19:05,29:45,2 Stop(s),15682
2188,Air India,AI-505/887/637,01/12/2021,Bangalore,Ahmedabad,10:25,19:05,32:40,2 Stop(s),15682
2189,Air India,AI-808/865/637,01/12/2021,Bangalore,Ahmedabad,21:00,19:05,22:05,2 Stop(s),16260
2190,Air India,AI-503/865/637,01/12/2021,Bangalore,Ahmedabad,17:50,19:05,25:15,2 Stop(s),16260
2191,Vistara,UK-814/959,01/12/2021,Bangalore,Ahmedabad,21:10,08:15,11:05,1 Stop,16362
2192,Vistara,UK-818/959,01/12/2021,Bangalore,Ahmedabad,19:40,08:15,12:35,1 Stop,16362
2193,Vistara,UK-814/979,01/12/2021,Bangalore,Ahmedabad,21:10,10:20,13:10,1 Stop,16362
2194,Vistara,UK-802/959,01/12/2021,Bangalore,Ahmedabad,18:50,08:15,13:25,1 Stop,16362
2195,Vistara,UK-820/959,01/12/2021,Bangalore,Ahmedabad,17:50,08:15,14:25,1 Stop,16362
2196,Vistara,UK-818/979,01/12/2021,Bangalore,Ahmedabad,19:40,10:20,14:40,1 Stop,16362
2197,Vistara,UK-802/979,01/12/2021,Bangalore,Ahmedabad,18:50,10:20,15:30,1 Stop,16362
2198,Vistara,UK-820/979,01/12/2021,Bangalore,Ahmedabad,17:50,10:20,16:30,1 Stop,16362
2199,Vistara,UK-816/959,01/12/2021,Bangalore,Ahmedabad,11:30,08:15,20:45,1 Stop,16362
2200,Vistara,UK-816/979,01/12/2021,Bangalore,Ahmedabad,11:30,10:20,22:50,1 Stop,16362
2201,Vistara,UK-812/979,01/12/2021,Bangalore,Ahmedabad,09:45,10:20,24:35,1 Stop,16362
2202,Vistara,UK-808/979,01/12/2021,Bangalore,Ahmedabad,08:00,10:20,26:20,1 Stop,16362
2203,Air India,AI-808/9887,01/12/2021,Bangalore,Ahmedabad,21:00,07:50,10:50,1 Stop,16992
2204,Air India,AI-503/9887,01/12/2021,Bangalore,Ahmedabad,17:50,07:50,14:00,1 Stop,16992
2205,Air India,AI-501/9887,01/12/2021,Bangalore,Ahmedabad,13:20,07:50,18:30,1 Stop,16992
2206,Air India,AI-505/861,01/12/2021,Bangalore,Ahmedabad,10:25,18:10,7:45,1 Stop,17149
2207,Air India,AI-804/861,01/12/2021,Bangalore,Ahmedabad,06:10,18:10,12:00,1 Stop,17149
2208,Air India,AI-640/809/531,01/12/2021,Bangalore,Ahmedabad,06:45,20:40,13:55,2 Stop(s),17254
2209,Vistara,UK-852/958/969,01/12/2021,Bangalore,Ahmedabad,09:30,19:40,10:10,2 Stop(s),17517
2210,Vistara,UK-852/944/969,01/12/2021,Bangalore,Ahmedabad,09:30,19:40,10:10,2 Stop(s),17622
2211,Vistara,UK-852/618/969,01/12/2021,Bangalore,Ahmedabad,09:30,19:40,10:10,3 Stop(s),19030
2212,Air India,9I-9876/840/9887,01/12/2021,Bangalore,Ahmedabad,15:15,07:50,16:35,3 Stop(s),19407
2213,Air India,AI-808/861,01/12/2021,Bangalore,Ahmedabad,21:00,18:10,21:10,1 Stop,19774
2214,Air India,AI-503/861,01/12/2021,Bangalore,Ahmedabad,17:50,18:10,24:20,1 Stop,19774
2215,Vistara,UK-657/707/969,01/12/2021,Bangalore,Ahmedabad,11:30,19:40,8:10,2 Stop(s),19932
2216,Air India,AI-640/809/861,01/12/2021,Bangalore,Ahmedabad,06:45,18:10,11:25,2 Stop(s),20404
2217,Air India,9I-9547/884/9887,01/12/2021,Bangalore,Ahmedabad,19:00,07:50,12:50,2 Stop(s),20877
2218,Air India,AI-738/474/9887,01/12/2021,Bangalore,Ahmedabad,11:50,07:50,20:00,2 Stop(s),21507
2219,Air India,AI-738/424/9887,01/12/2021,Bangalore,Ahmedabad,11:50,07:50,20:00,3 Stop(s),21507
2220,Go First,G8-803,08/12/2021,Bangalore,Ahmedabad,18:50,20:55,2:05,Non Stop,6017
2221,Go First,G8-801,08/12/2021,Bangalore,Ahmedabad,06:30,08:40,2:10,Non Stop,6017
2222,Go First,G8-385/244,08/12/2021,Bangalore,Ahmedabad,05:45,10:45,5:00,1 Stop,6017
2223,Go First,G8-395/2504,08/12/2021,Bangalore,Ahmedabad,08:10,13:20,5:10,1 Stop,6017
2224,Go First,G8-808/107,08/12/2021,Bangalore,Ahmedabad,11:00,17:00,6:00,1 Stop,6017
2225,Go First,G8-285/914,08/12/2021,Bangalore,Ahmedabad,15:45,22:15,6:30,1 Stop,6017
2226,Go First,G8-385/2504,08/12/2021,Bangalore,Ahmedabad,05:45,13:20,7:35,1 Stop,6017
2227,Go First,G8-116/717,08/12/2021,Bangalore,Ahmedabad,07:40,17:05,9:25,1 Stop,6017
2228,Go First,G8-241/722,08/12/2021,Bangalore,Ahmedabad,16:45,02:45,10:00,1 Stop,6017
2229,Go First,G8-118/719,08/12/2021,Bangalore,Ahmedabad,21:00,07:30,10:30,1 Stop,6017
2230,Go First,G8-399/365,08/12/2021,Bangalore,Ahmedabad,22:00,08:50,10:50,1 Stop,6017
2231,Go First,G8-395/364,08/12/2021,Bangalore,Ahmedabad,08:10,20:25,12:15,1 Stop,6017
2232,Go First,G8-399/244,08/12/2021,Bangalore,Ahmedabad,22:00,10:45,12:45,1 Stop,6017
2233,Go First,G8-320/365,08/12/2021,Bangalore,Ahmedabad,20:00,08:50,12:50,1 Stop,6017
2234,Go First,G8-116/713,08/12/2021,Bangalore,Ahmedabad,07:40,21:30,13:50,1 Stop,6017
2235,Go First,G8-146/719,08/12/2021,Bangalore,Ahmedabad,17:00,07:30,14:30,2 Stop(s),6017
2236,IndiGo,6E-239,08/12/2021,Bangalore,Ahmedabad,18:35,20:45,2:10,Non Stop,6018
2237,IndiGo,6E-6423,08/12/2021,Bangalore,Ahmedabad,20:55,23:10,2:15,Non Stop,6018
2238,IndiGo,6E-133,08/12/2021,Bangalore,Ahmedabad,16:45,19:05,2:20,Non Stop,6018
2239,IndiGo,6E-6269/6005,08/12/2021,Bangalore,Ahmedabad,07:05,14:00,6:55,1 Stop,6018
2240,IndiGo,6E-357/244,08/12/2021,Bangalore,Ahmedabad,22:55,06:45,7:50,1 Stop,6018
2241,IndiGo,6E-586,08/12/2021,Bangalore,Ahmedabad,05:15,07:35,2:20,Non Stop,6281
2242,IndiGo,6E-6032/7075,08/12/2021,Bangalore,Ahmedabad,07:00,12:35,5:35,1 Stop,6333
2243,IndiGo,6E-6772,08/12/2021,Bangalore,Ahmedabad,10:00,12:15,2:15,Non Stop,6438
2244,IndiGo,6E-276/7275,08/12/2021,Bangalore,Ahmedabad,15:20,22:55,7:35,1 Stop,7483
2245,Air India,AI-610/637,08/12/2021,Bangalore,Ahmedabad,19:10,19:05,23:55,1 Stop,7660
2246,IndiGo,6E-747/7174,08/12/2021,Bangalore,Ahmedabad,23:30,07:45,8:15,1 Stop,8066
2247,SpiceJet,SG-3027/2978,08/12/2021,Bangalore,Ahmedabad,05:55,10:25,4:30,1 Stop,8286
2248,SpiceJet,SG-3027/4496,08/12/2021,Bangalore,Ahmedabad,05:55,23:00,17:05,1 Stop,8286
2249,SpiceJet,SG-531/3434,08/12/2021,Bangalore,Ahmedabad,09:45,10:05,24:20,1 Stop,8434
2250,IndiGo,6E-682/6419,08/12/2021,Bangalore,Ahmedabad,00:40,09:00,8:20,1 Stop,8496
2251,IndiGo,6E-6491/6593,08/12/2021,Bangalore,Ahmedabad,13:05,18:05,5:00,1 Stop,8906
2252,IndiGo,6E-6067/216,08/12/2021,Bangalore,Ahmedabad,16:20,22:15,5:55,1 Stop,8906
2253,IndiGo,6E-232/819,08/12/2021,Bangalore,Ahmedabad,23:00,06:35,7:35,1 Stop,8906
2254,IndiGo,6E-5203/5376,08/12/2021,Bangalore,Ahmedabad,19:35,01:20,5:45,1 Stop,8958
2255,IndiGo,6E-5344/213,08/12/2021,Bangalore,Ahmedabad,22:40,07:50,9:10,1 Stop,8958
2256,IndiGo,6E-5389/5376,08/12/2021,Bangalore,Ahmedabad,18:00,01:20,7:20,1 Stop,9116
2257,IndiGo,6E-537/6593,08/12/2021,Bangalore,Ahmedabad,10:15,18:05,7:50,1 Stop,9168
2258,IndiGo,6E-309/901,08/12/2021,Bangalore,Ahmedabad,19:50,01:00,5:10,1 Stop,9179
2259,IndiGo,6E-806/901,08/12/2021,Bangalore,Ahmedabad,17:10,01:00,7:50,1 Stop,9179
2260,Air India,AI-808/531,08/12/2021,Bangalore,Ahmedabad,21:00,20:40,23:40,1 Stop,9277
2261,Air India,AI-503/531,08/12/2021,Bangalore,Ahmedabad,17:50,20:40,26:50,1 Stop,9277
2262,IndiGo,6E-886/6593,08/12/2021,Bangalore,Ahmedabad,09:20,18:05,8:45,1 Stop,9798
2263,IndiGo,6E-5303/6234,08/12/2021,Bangalore,Ahmedabad,06:00,14:55,8:55,1 Stop,9798
2264,IndiGo,6E-488/5392,08/12/2021,Bangalore,Ahmedabad,10:30,18:35,8:05,1 Stop,9851
2265,Go First,G8-518/551,08/12/2021,Bangalore,Ahmedabad,22:50,10:00,11:10,1 Stop,10043
2266,IndiGo,6E-6178/995,08/12/2021,Bangalore,Ahmedabad,23:45,07:40,7:55,1 Stop,10218
2267,IndiGo,6E-841/848,08/12/2021,Bangalore,Ahmedabad,14:50,20:20,5:30,1 Stop,10271
2268,IndiGo,6E-5323/6234,08/12/2021,Bangalore,Ahmedabad,08:05,14:55,6:50,1 Stop,10376
2269,Air India,9I-9547/684/637,08/12/2021,Bangalore,Ahmedabad,19:00,19:05,24:05,2 Stop(s),10471
2270,Air India,9I-9547/697/637,08/12/2021,Bangalore,Ahmedabad,19:00,19:05,24:05,2 Stop(s),10471
2271,IndiGo,6E-488/6234,08/12/2021,Bangalore,Ahmedabad,10:30,14:55,4:25,1 Stop,10586
2272,IndiGo,6E-5365/6234,08/12/2021,Bangalore,Ahmedabad,07:00,14:55,7:55,1 Stop,10586
2273,IndiGo,6E-295/296,08/12/2021,Bangalore,Ahmedabad,16:50,21:25,4:35,1 Stop,10691
2274,IndiGo,6E-295/5376,08/12/2021,Bangalore,Ahmedabad,16:50,01:20,8:30,1 Stop,10691
2275,IndiGo,6E-5399/296,08/12/2021,Bangalore,Ahmedabad,12:40,21:25,8:45,1 Stop,10691
2276,IndiGo,6E-6445/6853,08/12/2021,Bangalore,Ahmedabad,05:50,14:50,9:00,1 Stop,10691
2277,Air India,AI-501/531,08/12/2021,Bangalore,Ahmedabad,13:20,20:40,7:20,1 Stop,10779
2278,Air India,AI-505/531,08/12/2021,Bangalore,Ahmedabad,10:25,20:40,10:15,1 Stop,10779
2279,Air India,AI-804/531,08/12/2021,Bangalore,Ahmedabad,06:10,20:40,14:30,1 Stop,10779
2280,IndiGo,6E-113/6853,08/12/2021,Bangalore,Ahmedabad,09:50,14:50,5:00,1 Stop,10796
2281,IndiGo,6E-5399/5392,08/12/2021,Bangalore,Ahmedabad,12:40,18:35,5:55,1 Stop,10796
2282,IndiGo,6E-5399/5386,08/12/2021,Bangalore,Ahmedabad,12:40,20:25,7:45,1 Stop,10796
2283,Air India,9I-9547/664/637,08/12/2021,Bangalore,Ahmedabad,19:00,19:05,24:05,2 Stop(s),10818
2284,Air India,9I-9517/543/531,08/12/2021,Bangalore,Ahmedabad,18:50,20:40,25:50,2 Stop(s),12007
2285,Air India,9I-9517/559/531,08/12/2021,Bangalore,Ahmedabad,18:50,20:40,25:50,2 Stop(s),12007
2286,Air India,9I-9876/543/531,08/12/2021,Bangalore,Ahmedabad,15:15,20:40,29:25,3 Stop(s),12007
2287,Air India,AI-808/9887,08/12/2021,Bangalore,Ahmedabad,21:00,07:50,10:50,1 Stop,12214
2288,Air India,AI-503/9887,08/12/2021,Bangalore,Ahmedabad,17:50,07:50,14:00,1 Stop,12214
2289,Air India,AI-501/9887,08/12/2021,Bangalore,Ahmedabad,13:20,07:50,18:30,1 Stop,12214
2290,Air India,AI-505/9887,08/12/2021,Bangalore,Ahmedabad,10:25,07:50,21:25,1 Stop,12214
2291,Air India,AI-804/9887,08/12/2021,Bangalore,Ahmedabad,06:10,07:50,25:40,1 Stop,12214
2292,Vistara,UK-814/969,08/12/2021,Bangalore,Ahmedabad,21:10,19:40,22:30,1 Stop,12410
2293,Vistara,UK-818/969,08/12/2021,Bangalore,Ahmedabad,19:40,19:40,24:00,1 Stop,12410
2294,Vistara,UK-802/969,08/12/2021,Bangalore,Ahmedabad,18:50,19:40,24:50,1 Stop,12410
2295,Vistara,UK-820/969,08/12/2021,Bangalore,Ahmedabad,17:50,19:40,25:50,1 Stop,12410
2296,Air India,9I-9547/886/531,08/12/2021,Bangalore,Ahmedabad,19:00,20:40,25:40,2 Stop(s),13162
2297,Vistara,UK-816/969,08/12/2021,Bangalore,Ahmedabad,11:30,19:40,8:10,1 Stop,13303
2298,Vistara,UK-812/969,08/12/2021,Bangalore,Ahmedabad,09:45,19:40,9:55,1 Stop,13303
2299,Vistara,UK-808/969,08/12/2021,Bangalore,Ahmedabad,08:00,19:40,11:40,1 Stop,13303
2300,Vistara,UK-810/969,08/12/2021,Bangalore,Ahmedabad,07:00,19:40,12:40,1 Stop,13303
2301,Air India,AI-808/665/637,08/12/2021,Bangalore,Ahmedabad,21:00,19:05,22:05,2 Stop(s),13477
2302,Air India,AI-808/678/637,08/12/2021,Bangalore,Ahmedabad,21:00,19:05,22:05,2 Stop(s),13477
2303,Air India,AI-808/887/637,08/12/2021,Bangalore,Ahmedabad,21:00,19:05,22:05,2 Stop(s),13477
2304,Air India,AI-808/865/637,08/12/2021,Bangalore,Ahmedabad,21:00,19:05,22:05,2 Stop(s),13477
2305,Air India,AI-503/665/637,08/12/2021,Bangalore,Ahmedabad,17:50,19:05,25:15,2 Stop(s),13477
2306,Air India,AI-503/678/637,08/12/2021,Bangalore,Ahmedabad,17:50,19:05,25:15,2 Stop(s),13477
2307,Air India,AI-503/887/637,08/12/2021,Bangalore,Ahmedabad,17:50,19:05,25:15,2 Stop(s),13477
2308,Air India,AI-503/865/637,08/12/2021,Bangalore,Ahmedabad,17:50,19:05,25:15,2 Stop(s),13477
2309,Air India,AI-501/665/637,08/12/2021,Bangalore,Ahmedabad,13:20,19:05,29:45,2 Stop(s),13477
2310,Air India,AI-501/624/637,08/12/2021,Bangalore,Ahmedabad,13:20,19:05,29:45,2 Stop(s),13477
2311,Air India,AI-501/805/637,08/12/2021,Bangalore,Ahmedabad,13:20,19:05,29:45,2 Stop(s),13477
2312,Air India,AI-501/868/637,08/12/2021,Bangalore,Ahmedabad,13:20,19:05,29:45,2 Stop(s),13477
2313,Air India,AI-505/861,08/12/2021,Bangalore,Ahmedabad,10:25,18:10,7:45,1 Stop,14013
2314,Air India,AI-804/861,08/12/2021,Bangalore,Ahmedabad,06:10,18:10,12:00,1 Stop,14013
2315,Vistara,UK-814/979,08/12/2021,Bangalore,Ahmedabad,21:10,10:20,13:10,1 Stop,14157
2316,Vistara,UK-814/959,08/12/2021,Bangalore,Ahmedabad,21:10,08:15,11:05,1 Stop,14682
2317,Vistara,UK-818/959,08/12/2021,Bangalore,Ahmedabad,19:40,08:15,12:35,1 Stop,14682
2318,Vistara,UK-802/959,08/12/2021,Bangalore,Ahmedabad,18:50,08:15,13:25,1 Stop,14682
2319,Air India,9I-9876/840/9887,08/12/2021,Bangalore,Ahmedabad,15:15,07:50,16:35,3 Stop(s),15469
2320,Air India,9I-9547/884/9887,08/12/2021,Bangalore,Ahmedabad,19:00,07:50,12:50,2 Stop(s),16099
2321,Air India,AI-738/474/9887,08/12/2021,Bangalore,Ahmedabad,11:50,07:50,20:00,2 Stop(s),16729
2322,Air India,AI-640/809/531,08/12/2021,Bangalore,Ahmedabad,06:45,20:40,13:55,2 Stop(s),16834
2323,Air India,AI-808/861,08/12/2021,Bangalore,Ahmedabad,21:00,18:10,21:10,1 Stop,17149
2324,Vistara,UK-846/944/969,08/12/2021,Bangalore,Ahmedabad,08:30,19:40,11:10,2 Stop(s),17202
2325,Vistara,UK-846/958/969,08/12/2021,Bangalore,Ahmedabad,08:30,19:40,11:10,2 Stop(s),17202
2326,Vistara,UK-852/944/969,08/12/2021,Bangalore,Ahmedabad,09:30,19:40,10:10,2 Stop(s),17464
2327,Vistara,UK-852/958/969,08/12/2021,Bangalore,Ahmedabad,09:30,19:40,10:10,2 Stop(s),17464
2328,Vistara,UK-657/707/969,08/12/2021,Bangalore,Ahmedabad,11:30,19:40,8:10,2 Stop(s),18332
2329,Air India,AI-640/809/861,08/12/2021,Bangalore,Ahmedabad,06:45,18:10,11:25,2 Stop(s),18724
2330,Vistara,UK-852/618/969,08/12/2021,Bangalore,Ahmedabad,09:30,19:40,10:10,3 Stop(s),20395
2331,Vistara,UK-867/856/959,08/12/2021,Bangalore,Ahmedabad,12:45,08:15,19:30,2 Stop(s),21559
2332,SpiceJet,SG-531/3434,15/12/2021,Bangalore,Ahmedabad,09:45,10:05,24:20,1 Stop,5598
2333,Go First,G8-803,15/12/2021,Bangalore,Ahmedabad,18:50,20:55,2:05,Non Stop,6017
2334,Go First,G8-801,15/12/2021,Bangalore,Ahmedabad,06:30,08:40,2:10,Non Stop,6017
2335,Go First,G8-385/244,15/12/2021,Bangalore,Ahmedabad,05:45,10:45,5:00,1 Stop,6017
2336,Go First,G8-395/2504,15/12/2021,Bangalore,Ahmedabad,08:10,13:20,5:10,1 Stop,6017
2337,Go First,G8-285/914,15/12/2021,Bangalore,Ahmedabad,15:45,22:15,6:30,1 Stop,6017
2338,Go First,G8-385/2504,15/12/2021,Bangalore,Ahmedabad,05:45,13:20,7:35,1 Stop,6017
2339,Go First,G8-116/717,15/12/2021,Bangalore,Ahmedabad,07:40,17:05,9:25,1 Stop,6017
2340,Go First,G8-241/722,15/12/2021,Bangalore,Ahmedabad,16:45,02:45,10:00,1 Stop,6017
2341,Go First,G8-118/719,15/12/2021,Bangalore,Ahmedabad,21:00,07:30,10:30,1 Stop,6017
2342,Go First,G8-395/364,15/12/2021,Bangalore,Ahmedabad,08:10,20:25,12:15,1 Stop,6017
2343,Go First,G8-116/713,15/12/2021,Bangalore,Ahmedabad,07:40,21:30,13:50,1 Stop,6017
